language_group,manual_review_flag,manual_review_cues,manual_review_fields,id,node_id,name,full_name,html_url,description,language,stargazers_count,watchers_count,forks_count,open_issues_count,archived,fork,has_issues,private,created_at,updated_at,pushed_at,default_branch,owner_login,owner_type,license_spdx_id,source_file,source_record_index,quality_screen_status,quality_screen_intended_use,quality_screen_pass,quality_screen_score,quality_screen_threshold,quality_screen_failure_reasons,quality_check_not_manual_review_flagged,quality_check_recent_maintenance,quality_check_issue_usage,quality_check_engineering_workflow,quality_recent_push_cutoff_date,quality_open_issues_threshold,quality_signal_has_tests,quality_signal_has_ci,quality_signal_has_community_health_files,quality_signal_matched_test_paths,quality_signal_matched_ci_paths,quality_signal_matched_community_health_paths,quality_tree_truncated,quality_tree_path_count,quality_signal_snapshot_file,quality_screen_error_type,quality_screen_error_message,quality_screen_error_status_code,quality_screen_error_retryable,quality_screen_error_attempts
JavaScript,False,,,10270250,MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,react,facebook/react,https://github.com/facebook/react,The library for web and native user interfaces.,JavaScript,244750,244750,50994,1256,False,False,True,False,2013-05-24T16:15:54Z,2026-04-28T18:58:51Z,2026-04-27T21:50:04Z,main,facebook,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,0,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,.claude/skills/test;.claude/skills/test/SKILL.md;compiler/apps/playground/__tests__;compiler/apps/playground/__tests__/e2e;compiler/apps/playground/__tests__/e2e/__snapshots__;compiler/apps/playground/__tests__/e2e/__snapshots__/page.spec.ts;compiler/apps/playground/__tests__/e2e/__snapshots__/page.spec.ts/01-user-output.txt;compiler/apps/playground/__tests__/e2e/__snapshots__/page.spec.ts/02-default-output.txt;compiler/apps/playground/__tests__/e2e/__snapshots__/page.spec.ts/compilationMode-all-output.txt;compiler/apps/playground/__tests__/e2e/__snapshots__/page.spec.ts/compilationMode-infer-output.txt,.github/workflows/compiler_discord_notify.yml;.github/workflows/compiler_playground.yml;.github/workflows/compiler_prereleases.yml;.github/workflows/compiler_prereleases_manual.yml;.github/workflows/compiler_prereleases_nightly.yml;.github/workflows/compiler_typescript.yml;.github/workflows/devtools_discord_notify.yml;.github/workflows/devtools_regression_tests.yml;.github/workflows/runtime_build_and_test.yml;.github/workflows/runtime_commit_artifacts.yml,.github/ISSUE_TEMPLATE/bug_report.md;.github/ISSUE_TEMPLATE/compiler_bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/devtools_bug_report.yml;.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md;SECURITY.md;packages/react-devtools/CONTRIBUTING.md,False,7482,data\raw\repo_metadata\facebook_react_quality_screen_snapshot.json,,,,,
JavaScript,False,,,126577260,MDEwOlJlcG9zaXRvcnkxMjY1NzcyNjA=,javascript-algorithms,trekhleb/javascript-algorithms,https://github.com/trekhleb/javascript-algorithms,📝 Algorithms and data structures implemented in JavaScript with explanations and links to further readings,JavaScript,195895,195895,31090,403,False,False,True,False,2018-03-24T07:47:04Z,2026-04-28T18:13:30Z,2026-02-18T09:20:06Z,master,trekhleb,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,1,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,src/algorithms/cryptography/caesar-cipher/__test__;src/algorithms/cryptography/caesar-cipher/__test__/caesarCipher.test.js;src/algorithms/cryptography/hill-cipher/_test_/hillCipher.test.js;src/algorithms/cryptography/polynomial-hash/__test__;src/algorithms/cryptography/polynomial-hash/__test__/PolynomialHash.test.js;src/algorithms/cryptography/polynomial-hash/__test__/SimplePolynomialHash.test.js;src/algorithms/cryptography/rail-fence-cipher/__test__;src/algorithms/cryptography/rail-fence-cipher/__test__/railFenceCipher.test.js;src/algorithms/graph/articulation-points/__test__;src/algorithms/graph/articulation-points/__test__/articulationPoints.test.js,.github/workflows/CI.yml,CODE_OF_CONDUCT.md;CONTRIBUTING.md,False,940,data\raw\repo_metadata\trekhleb_javascript_algorithms_quality_screen_snapshot.json,,,,,
JavaScript,False,,,1136590548,R_kgDOQ77-1A,everything-claude-code,affaan-m/everything-claude-code,https://github.com/affaan-m/everything-claude-code,"The agent harness performance optimization system. Skills, instincts, memory, security, and research-first development for Claude Code, Codex, Opencode, Cursor and beyond.",JavaScript,169209,169209,26220,184,False,False,True,False,2026-01-18T00:51:51Z,2026-04-28T19:07:33Z,2026-04-26T04:53:53Z,main,affaan-m,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,2,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,skills/skill-comply/tests;skills/skill-comply/tests/test_grader.py;skills/skill-comply/tests/test_parser.py;tests;tests/__init__.py;tests/ci;tests/ci/agent-yaml-surface.test.js;tests/ci/validate-workflow-security.test.js;tests/ci/validators.test.js;tests/codex-config.test.js,.github/workflows/ci.yml;.github/workflows/maintenance.yml;.github/workflows/monthly-metrics.yml;.github/workflows/release.yml;.github/workflows/reusable-release.yml;.github/workflows/reusable-test.yml;.github/workflows/reusable-validate.yml,.github/ISSUE_TEMPLATE/copilot-task.md;.github/PULL_REQUEST_TEMPLATE.md;.kiro/steering/security.md;.opencode/commands/security.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md;SECURITY.md;docs/ja-JP/CONTRIBUTING.md;docs/ja-JP/rules/security.md;docs/ko-KR/CONTRIBUTING.md,False,2662,data\raw\repo_metadata\affaan_m_everything_claude_code_quality_screen_snapshot.json,,,,,
JavaScript,False,,,6498492,MDEwOlJlcG9zaXRvcnk2NDk4NDky,javascript,airbnb/javascript,https://github.com/airbnb/javascript,JavaScript Style Guide,JavaScript,148122,148122,26705,159,False,False,True,False,2012-11-01T23:13:50Z,2026-04-28T18:32:59Z,2026-04-16T19:24:09Z,master,airbnb,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,3,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,packages/eslint-config-airbnb-base/test;packages/eslint-config-airbnb-base/test/.eslintrc;packages/eslint-config-airbnb-base/test/requires.js;packages/eslint-config-airbnb-base/test/test-base.js;packages/eslint-config-airbnb/test;packages/eslint-config-airbnb/test/.eslintrc;packages/eslint-config-airbnb/test/requires.js;packages/eslint-config-airbnb/test/test-base.js;packages/eslint-config-airbnb/test/test-react-order.js,.github/workflows/node-pretest.yml;.github/workflows/node.yml;.github/workflows/rebase.yml;.github/workflows/require-allow-edits.yml,CODE_OF_CONDUCT.md,False,76,data\raw\repo_metadata\airbnb_javascript_quality_screen_snapshot.json,,,,,
JavaScript,False,,,70107786,MDEwOlJlcG9zaXRvcnk3MDEwNzc4Ng==,next.js,vercel/next.js,https://github.com/vercel/next.js,The React Framework,JavaScript,139209,139209,30984,3863,False,False,True,False,2016-10-05T23:32:51Z,2026-04-28T18:42:28Z,2026-04-28T18:57:58Z,canary,vercel,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,4,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,crates/next-custom-transforms/tests;crates/next-custom-transforms/tests/errors.rs;crates/next-custom-transforms/tests/errors;crates/next-custom-transforms/tests/errors/next-dynamic;crates/next-custom-transforms/tests/errors/next-dynamic/no-arguments;crates/next-custom-transforms/tests/errors/next-dynamic/no-arguments/input.js;crates/next-custom-transforms/tests/errors/next-dynamic/no-arguments/output.js;crates/next-custom-transforms/tests/errors/next-dynamic/no-arguments/output.stderr;crates/next-custom-transforms/tests/errors/next-dynamic/options-as-variable;crates/next-custom-transforms/tests/errors/next-dynamic/options-as-variable/input.js,.github/workflows/build_and_deploy.yml;.github/workflows/build_and_test.yml;.github/workflows/build_reusable.yml;.github/workflows/code_freeze.yml;.github/workflows/create_release_branch.yml;.github/workflows/graphite_ci_optimizer.yml;.github/workflows/integration_tests_reusable.yml;.github/workflows/issue_lock.yml;.github/workflows/issue_stale.yml;.github/workflows/issue_wrong_template.yml,.github/ISSUE_TEMPLATE/1.bug_report.yml;.github/ISSUE_TEMPLATE/4.docs_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/pull_request_template.md;CODE_OF_CONDUCT.md;contributing.md,False,42547,data\raw\repo_metadata\vercel_next_js_quality_screen_snapshot.json,,,,,
JavaScript,False,,,27193779,MDEwOlJlcG9zaXRvcnkyNzE5Mzc3OQ==,node,nodejs/node,https://github.com/nodejs/node,Node.js JavaScript runtime ✨🐢🚀✨,JavaScript,116963,116963,35453,2644,False,False,True,False,2014-11-26T19:57:11Z,2026-04-28T19:09:01Z,2026-04-28T18:48:27Z,main,nodejs,Organization,NOASSERTION,data\raw\candidate_repos\javascript_candidates_raw.json,6,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,deps/crates/vendor/autocfg/tests;deps/crates/vendor/autocfg/tests/no_std.rs;deps/crates/vendor/autocfg/tests/rustflags.rs;deps/crates/vendor/autocfg/tests/support;deps/crates/vendor/autocfg/tests/support/mod.rs;deps/crates/vendor/autocfg/tests/tests.rs;deps/crates/vendor/autocfg/tests/wrap_ignored;deps/crates/vendor/autocfg/tests/wrappers.rs;deps/crates/vendor/displaydoc/tests;deps/crates/vendor/displaydoc/tests/compile_tests.rs,.github/workflows/auto-start-ci.yml;.github/workflows/build-tarball.yml;.github/workflows/close-stalled.yml;.github/workflows/codeql.yml;.github/workflows/comment-labeled.yml;.github/workflows/commit-lint-problem-matcher.json;.github/workflows/commit-lint.yml;.github/workflows/commit-queue.yml;.github/workflows/coverage-linux-without-intl.yml;.github/workflows/coverage-linux.yml,.github/ISSUE_TEMPLATE/1-bug-report.yml;.github/ISSUE_TEMPLATE/2-feature-request.yml;.github/ISSUE_TEMPLATE/3-api-ref-docs-problem.yml;.github/ISSUE_TEMPLATE/4-report-a-flaky-test.yml;.github/ISSUE_TEMPLATE/config.yml;.github/PULL_REQUEST_TEMPLATE.md;.github/SUPPORT.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md;GOVERNANCE.md,False,52693,data\raw\repo_metadata\nodejs_node_quality_screen_snapshot.json,,,,,
JavaScript,False,,,576201,MDEwOlJlcG9zaXRvcnk1NzYyMDE=,three.js,mrdoob/three.js,https://github.com/mrdoob/three.js,JavaScript 3D Library.,JavaScript,112219,112219,36357,521,False,False,True,False,2010-03-23T18:58:01Z,2026-04-28T16:15:15Z,2026-04-28T16:15:05Z,dev,mrdoob,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,7,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,examples/models/collada/test;examples/models/collada/test/polygons.dae;examples/models/collada/test/polygons_concave.dae;examples/models/svg/tests;examples/models/svg/tests/1.png;examples/models/svg/tests/1.svg;examples/models/svg/tests/2.png;examples/models/svg/tests/2.svg;examples/models/svg/tests/3.png;examples/models/svg/tests/3.svg,.github/workflows/ci.yml;.github/workflows/codeql-code-scanning.yml;.github/workflows/protected-folders.yml;.github/workflows/read-size.yml;.github/workflows/report-size.yml,.github/CODE_OF_CONDUCT.md;.github/CONTRIBUTING.md;.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature_request.yml;.github/pull_request_template.md;SECURITY.md,False,6300,data\raw\repo_metadata\mrdoob_three_js_quality_screen_snapshot.json,,,,,
JavaScript,False,,,23088740,MDEwOlJlcG9zaXRvcnkyMzA4ODc0MA==,axios,axios/axios,https://github.com/axios/axios,Promise based HTTP client for the browser and node.js,JavaScript,109027,109027,11657,181,False,False,True,False,2014-08-18T22:30:27Z,2026-04-28T18:31:42Z,2026-04-28T17:44:40Z,v1.x,axios,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,8,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,tests;tests/README.md;tests/browser;tests/browser/adapter.browser.test.js;tests/browser/basicAuth.browser.test.js;tests/browser/cancel.browser.test.js;tests/browser/cancelToken.browser.test.js;tests/browser/cookies.browser.test.js;tests/browser/defaults.browser.test.js;tests/browser/formdata.browser.test.js,.github/workflows/lockfile-lint.yml;.github/workflows/moderator.yml;.github/workflows/publish.yml;.github/workflows/release-branch.yml;.github/workflows/run-ci.yml;.github/workflows/update-sponsor-block.yml;.github/workflows/verify-build-reproducibility.yml;.github/workflows/zizmor.yml,.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md;SECURITY.md;docs/es/pages/misc/security.md;docs/fr/pages/misc/security.md;docs/pages/misc/security.md;docs/zh/pages/misc/security.md,False,523,data\raw\repo_metadata\axios_axios_quality_screen_snapshot.json,,,,,
JavaScript,False,,,63537249,MDEwOlJlcG9zaXRvcnk2MzUzNzI0OQ==,create-react-app,facebook/create-react-app,https://github.com/facebook/create-react-app,Set up a modern web app by running one command.,JavaScript,103467,103467,27080,2378,False,False,True,False,2016-07-17T14:55:11Z,2026-04-28T18:32:27Z,2025-02-15T01:32:11Z,main,facebook,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,9,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,packages/babel-plugin-named-asset-import/index.test.js;packages/cra-template-typescript/template/src/App.test.tsx;packages/cra-template/template/src/App.test.js;packages/create-react-app/__tests__;packages/create-react-app/__tests__/.eslintrc;packages/create-react-app/__tests__/getTemplateInstallPackage.test.js;packages/react-dev-utils/__tests__;packages/react-dev-utils/__tests__/.eslintrc;packages/react-dev-utils/__tests__/getCSSModuleLocalIdent.test.js;packages/react-dev-utils/__tests__/getPublicUrlOrPath.test.js,.github/workflows/build-and-test.yml;.github/workflows/e2e-base.yml;.github/workflows/lint.yml,.github/ISSUE_TEMPLATE/bug_report.md;.github/ISSUE_TEMPLATE/proposal.md;.github/ISSUE_TEMPLATE/question.md;.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md;SECURITY.md,False,624,data\raw\repo_metadata\facebook_create_react_app_quality_screen_snapshot.json,,,,,
JavaScript,False,,,23083156,MDEwOlJlcG9zaXRvcnkyMzA4MzE1Ng==,material-ui,mui/material-ui,https://github.com/mui/material-ui,Material UI: Comprehensive React component library that implements Google's Material Design. Free forever.,JavaScript,98253,98253,32650,1537,False,False,True,False,2014-08-18T19:11:54Z,2026-04-28T18:31:51Z,2026-04-28T15:54:38Z,master,mui,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,10,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,docs/src/modules/utils/extractTemplates.test.js;docs/src/modules/utils/replaceMarkdownLinks.test.js;packages-internal/api-docs-builder-core/materialUi/getMaterialUiComponentInfo.test.ts;packages-internal/api-docs-builder/src/buildApiUtils.test.ts;packages-internal/api-docs-builder/src/utils/escapeCell.test.ts;packages-internal/api-docs-builder/src/utils/findApiPages.test.ts;packages-internal/api-docs-builder/src/utils/replaceUrl.test.js;packages-internal/core-docs/src/Demo/DemoThemeProviders.test.tsx;packages-internal/core-docs/src/Demo/sandbox/CodeSandbox.test.js;packages-internal/core-docs/src/Demo/sandbox/Dependencies.test.js,.circleci/config.yml;.github/workflows/check-if-pr-has-label.yml;.github/workflows/ci-check.yml;.github/workflows/ci.yml;.github/workflows/closed-issue-message.yml;.github/workflows/codeql.yml;.github/workflows/create-cherry-pick-pr.yml;.github/workflows/ensure-triage-label.yml;.github/workflows/issue-cleanup.yml;.github/workflows/maintenance.yml,.github/ISSUE_TEMPLATE/1.bug.yml;.github/ISSUE_TEMPLATE/2.feature.yml;.github/ISSUE_TEMPLATE/3.rfc.yml;.github/ISSUE_TEMPLATE/4.docs-feedback.yml;.github/ISSUE_TEMPLATE/5.priority-support.yml;.github/ISSUE_TEMPLATE/config.yml;.github/PULL_REQUEST_TEMPLATE.md;CONTRIBUTING.md;SECURITY.md;docs/data/material/getting-started/support/support.md,False,42605,data\raw\repo_metadata\mui_material_ui_quality_screen_snapshot.json,,,,,
JavaScript,False,,,311525798,MDEwOlJlcG9zaXRvcnkzMTE1MjU3OTg=,Web-Dev-For-Beginners,microsoft/Web-Dev-For-Beginners,https://github.com/microsoft/Web-Dev-For-Beginners,"24 Lessons, 12 Weeks, Get Started as a Web Developer",JavaScript,95695,95695,15423,48,False,False,True,False,2020-11-10T02:44:00Z,2026-04-28T18:13:35Z,2026-04-24T22:07:07Z,main,microsoft,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,11,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,False,True,True,,.github/workflows/azure-static-web-apps-ashy-river-0debb7803.yml;.github/workflows/daily-repo-status.lock.yml;.github/workflows/daily-repo-status.md;.github/workflows/links.yml;.github/workflows/lock.yml;.github/workflows/stale.yml,.github/ISSUE_TEMPLATE/bug_report.md;.github/ISSUE_TEMPLATE/feature_request.md;.github/pull_request_template.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md;SECURITY.md;SUPPORT.md;translations/ar/CODE_OF_CONDUCT.md;translations/ar/CONTRIBUTING.md;translations/ar/SECURITY.md,False,17360,data\raw\repo_metadata\microsoft_web_dev_for_beginners_quality_screen_snapshot.json,,,,,
JavaScript,True,template,topics,74293321,MDEwOlJlcG9zaXRvcnk3NDI5MzMyMQ==,svelte,sveltejs/svelte,https://github.com/sveltejs/svelte,web development for the rest of us,JavaScript,86443,86443,4897,1004,False,False,True,False,2016-11-20T18:13:05Z,2026-04-28T16:02:32Z,2026-04-28T09:03:59Z,main,sveltejs,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,13,screened,final_sample_only,True,3,3,,False,True,True,True,2025-01-01,5,True,True,True,benchmarking/benchmarks/reactivity/tests;benchmarking/benchmarks/reactivity/tests/clean_effects.bench.js;benchmarking/benchmarks/reactivity/tests/kairo_avoidable.bench.js;benchmarking/benchmarks/reactivity/tests/kairo_broad.bench.js;benchmarking/benchmarks/reactivity/tests/kairo_deep.bench.js;benchmarking/benchmarks/reactivity/tests/kairo_diamond.bench.js;benchmarking/benchmarks/reactivity/tests/kairo_mux.bench.js;benchmarking/benchmarks/reactivity/tests/kairo_repeated.bench.js;benchmarking/benchmarks/reactivity/tests/kairo_triangle.bench.js;benchmarking/benchmarks/reactivity/tests/kairo_unstable.bench.js,.github/workflows/autofix.yml;.github/workflows/ci.yml;.github/workflows/ecosystem-ci-trigger.yml;.github/workflows/pkg.pr.new.yml;.github/workflows/release.yml,.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature_request.yml;.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md,False,12391,data\raw\repo_metadata\sveltejs_svelte_quality_screen_snapshot.json,,,,,
JavaScript,False,,,382496361,MDEwOlJlcG9zaXRvcnkzODI0OTYzNjE=,uptime-kuma,louislam/uptime-kuma,https://github.com/louislam/uptime-kuma,A fancy self-hosted monitoring tool,JavaScript,86013,86013,7741,729,False,False,True,False,2021-07-03T01:02:42Z,2026-04-28T18:26:01Z,2026-04-28T14:42:30Z,master,louislam,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,14,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,test;test/backend-test;test/backend-test/README.md;test/backend-test/check-translations.test.js;test/backend-test/monitor-conditions;test/backend-test/monitor-conditions/test-evaluator.js;test/backend-test/monitor-conditions/test-expressions.js;test/backend-test/monitor-conditions/test-operators.js;test/backend-test/monitors;test/backend-test/monitors/test-gamedig.js,.github/workflows/auto-test.yml;.github/workflows/autofix.yml;.github/workflows/build-docker-base.yml;.github/workflows/build-docker-push.yml;.github/workflows/close-incorrect-issue.yml;.github/workflows/codeql-analysis.yml;.github/workflows/conflict-labeler.yml;.github/workflows/mark-as-draft-on-requesting-changes.yml;.github/workflows/new-contributor-pr.yml;.github/workflows/npm-update.yml,.github/ISSUE_TEMPLATE/ask_for_help.yml;.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature_request.yml;.github/ISSUE_TEMPLATE/security_issue.yml;.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md;SECURITY.md,False,803,data\raw\repo_metadata\louislam_uptime_kuma_quality_screen_snapshot.json,,,,,
JavaScript,False,,,278335273,MDEwOlJlcG9zaXRvcnkyNzgzMzUyNzM=,github-readme-stats,anuraghazra/github-readme-stats,https://github.com/anuraghazra/github-readme-stats,:zap: Dynamically generated stats for your github readmes,JavaScript,79190,79190,32660,278,False,False,True,False,2020-07-09T10:34:22Z,2026-04-28T16:24:02Z,2026-03-31T00:50:07Z,master,anuraghazra,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,15,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,tests;tests/__snapshots__;tests/__snapshots__/renderWakatimeCard.test.js.snap;tests/api.test.js;tests/bench;tests/bench/api.bench.js;tests/bench/calculateRank.bench.js;tests/bench/gist.bench.js;tests/bench/pin.bench.js;tests/bench/utils.js,.github/workflows/codeql-analysis.yml;.github/workflows/deploy-prep.py;.github/workflows/deploy-prep.yml;.github/workflows/e2e-test.yml;.github/workflows/empty-issues-closer.yml;.github/workflows/generate-theme-doc.yml;.github/workflows/label-pr.yml;.github/workflows/ossf-analysis.yml;.github/workflows/preview-theme.yml;.github/workflows/prs-cache-clean.yml,.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature_request.yml;CODE_OF_CONDUCT.md;CONTRIBUTING.md;SECURITY.md,False,150,data\raw\repo_metadata\anuraghazra_github_readme_stats_quality_screen_snapshot.json,,,,,
JavaScript,True,awesome,full_name; name,3470471,MDEwOlJlcG9zaXRvcnkzNDcwNDcx,Font-Awesome,FortAwesome/Font-Awesome,https://github.com/FortAwesome/Font-Awesome,"The iconic SVG, font, and CSS toolkit",JavaScript,76525,76525,12217,324,False,False,True,False,2012-02-17T14:19:43Z,2026-04-28T15:33:25Z,2026-02-10T18:21:21Z,7.x,FortAwesome,Organization,NOASSERTION,data\raw\candidate_repos\javascript_candidates_raw.json,16,screened,final_sample_only,True,3,3,,False,True,True,True,2025-01-01,5,False,False,True,,,.github/ISSUE_TEMPLATE/100_web_bug_report.yml;.github/ISSUE_TEMPLATE/101_other_bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md,False,23117,data\raw\repo_metadata\fortawesome_font_awesome_quality_screen_snapshot.json,,,,,
JavaScript,False,,,14747598,MDEwOlJlcG9zaXRvcnkxNDc0NzU5OA==,json-server,typicode/json-server,https://github.com/typicode/json-server,Get a full fake REST API with zero coding in less than 30 seconds (seriously),JavaScript,75575,75575,7286,716,False,False,True,False,2013-11-27T13:21:13Z,2026-04-28T18:31:31Z,2026-03-23T19:40:00Z,main,typicode,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,17,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,False,src/adapters/normalized-adapter.test.ts;src/app.test.ts;src/matches-where.test.ts;src/paginate.test.ts;src/parse-where.test.ts;src/service.test.ts,.github/workflows/node.js.yml;.github/workflows/publish.yml,,False,41,data\raw\repo_metadata\typicode_json_server_quality_screen_snapshot.json,,,,,
JavaScript,False,,,1861458,MDEwOlJlcG9zaXRvcnkxODYxNDU4,reveal.js,hakimel/reveal.js,https://github.com/hakimel/reveal.js,The HTML Presentation Framework,JavaScript,71085,71085,16805,894,False,False,True,False,2011-06-07T18:54:22Z,2026-04-28T16:43:17Z,2026-04-20T12:17:17Z,master,hakimel,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,18,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,react/src/__tests__;react/src/__tests__/setup.ts;react/src/components/code.test.tsx;react/src/components/deck.test.tsx;react/src/components/fragment.test.tsx;react/src/components/markdown.test.tsx;react/src/components/slide.test.tsx;react/src/components/stack.test.tsx;test;test/assets,.github/workflows/spellcheck.yml;.github/workflows/test.yml,.github/CONTRIBUTING.md,False,272,data\raw\repo_metadata\hakimel_reveal_js_quality_screen_snapshot.json,,,,,
JavaScript,False,,,237159,MDEwOlJlcG9zaXRvcnkyMzcxNTk=,express,expressjs/express,https://github.com/expressjs/express,"Fast, unopinionated, minimalist web framework for node.",JavaScript,68978,68978,23192,209,False,False,True,False,2009-06-26T18:56:01Z,2026-04-28T18:13:26Z,2026-04-23T17:50:10Z,master,expressjs,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,19,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,False,test;test/Route.js;test/Router.js;test/acceptance;test/acceptance/auth.js;test/acceptance/content-negotiation.js;test/acceptance/cookie-sessions.js;test/acceptance/cookies.js;test/acceptance/downloads.js;test/acceptance/ejs.js,.github/workflows/ci.yml;.github/workflows/codeql.yml;.github/workflows/legacy.yml;.github/workflows/scorecard.yml,,False,281,data\raw\repo_metadata\expressjs_express_quality_screen_snapshot.json,,,,,
JavaScript,False,,,53809090,MDEwOlJlcG9zaXRvcnk1MzgwOTA5MA==,anime,juliangarnier/anime,https://github.com/juliangarnier/anime,JavaScript animation engine,JavaScript,67549,67549,4535,100,False,False,True,False,2016-03-13T21:37:45Z,2026-04-28T18:23:13Z,2026-02-13T17:19:34Z,master,juliangarnier,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,20,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,False,True,tests;tests/assets;tests/assets/Altinn-DINExp.woff2;tests/assets/favicon.png;tests/assets/icon.png;tests/index.html;tests/playground;tests/playground/additive-animations-2.html;tests/playground/advanced-staggering-demos.html;tests/playground/animejs-mgs-logo-animation.html,,.github/ISSUE_TEMPLATE/bug_report.md;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/documentation-update.md;.github/ISSUE_TEMPLATE/feature_request.md;CONTRIBUTING.md,False,581,data\raw\repo_metadata\juliangarnier_anime_quality_screen_snapshot.json,,,,,
JavaScript,False,,,8843683,MDEwOlJlcG9zaXRvcnk4ODQzNjgz,Chart.js,chartjs/Chart.js,https://github.com/chartjs/Chart.js,Simple HTML5 Charts using the <canvas> tag,JavaScript,67397,67397,11953,555,False,False,True,False,2013-03-17T23:56:36Z,2026-04-28T18:42:00Z,2026-04-16T11:49:43Z,master,chartjs,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,21,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,test;test/.eslintrc.yml;test/BasicChartWebWorker.js;test/fixtures;test/fixtures/controller.bar;test/fixtures/controller.bar/aligned-pixels.js;test/fixtures/controller.bar/aligned-pixels.png;test/fixtures/controller.bar/backgroundColor;test/fixtures/controller.bar/backgroundColor/indexable.js;test/fixtures/controller.bar/backgroundColor/indexable.png,.github/workflows/ci.yml;.github/workflows/compressed-size.yml;.github/workflows/deploy-docs.yml;.github/workflows/release-drafter.yml;.github/workflows/release.yml,.github/ISSUE_TEMPLATE/bug.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/docs.yml;.github/ISSUE_TEMPLATE/feature.yml;.github/PULL_REQUEST_TEMPLATE.md;docs/developers/contributing.md,False,1943,data\raw\repo_metadata\chartjs_chart_js_quality_screen_snapshot.json,,,,,
